Title,Brand,Quantity,MRP,ean_code,Unit,TLC,MLC,LLC,Images
Potato Chips - American Style Cream & Onion Flavour Lay's 73 g,Lay's,73 g,30,40202277,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/40202277_7-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202277-2_7-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202277-3_7-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202277-4_7-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202277-5_7-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202277-6_7-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202277-7_6-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202277-8_5-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202277-9_5-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg"
Potato Chips - American Style Cream & Onion Flavour Lay's 90 g,Lay's,90 g,35,8901491504355,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/275075_7-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/275075-2_8-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/275075-3_7-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/275075-4_7-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/275075-5_7-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/275075-6_1-lays-potato-chips-american-style-cream-onion-flavour.jpg"
Potato Chips - American Style Cream & Onion Flavour Lay's 90 g,Lay's,90 g,50,71723505070,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/40202281_12-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202281-2_11-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202281-3_11-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202281-4_11-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202281-5_11-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202281-6_11-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202281-7_10-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202281-8_7-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202281-9_1-lays-potato-chips-american-style-cream-onion-flavour-best-quality-crunchy.jpg"
Potato Chips - Calm Cream & Onion Flavour Lay's 6x30 g,Lay's,6x30 g,60,,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,https://www.bigbasket.com/media/uploads/p/l/1200151_3-lays-potato-chips-calm-cream-onion-flavour.jpg
Potato Chips - American Style Cream & Onion Flavour Lay's 25 g,Lay's,25 g,60,,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/1201418_3-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1201418-2_1-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1201418-3_1-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1201418-4_1-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1201418-5_1-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1201418-6_1-lays-potato-chips-american-style-cream-onion-flavour.jpg"
Potato Chips - American Style Cream & Onion Flavour Lay's 3x52 g,Lay's,3x52 g,60,,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,https://www.bigbasket.com/media/uploads/p/l/1206559_2-lays-potato-chips-american-style-cream-onion-flavour.jpg
Potato Chips - American Style Cream & Onion Lay's 167 g,Lay's,167 g,65,8901491982184,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/100470572_17-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/100470572-2_6-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/100470572-3_8-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/100470572-4_8-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/100470572-5_8-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/100470572-6_1-lays-potato-chips-american-style-cream-onion-flavour.jpg"
Potato Chips - American Style Cream & Onion Flavour Lay's 2x90 g,Lay's,2x90 g,70,,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/1208144_7-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1208144-2_6-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1208144-3_6-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1208144-4_5-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1208144-5_5-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1208144-6_5-lays-potato-chips-american-style-cream-onion-flavour.jpg"
"Potato Chips - American Style Cream & Onion Flavour, Party Pack Lay's 157 g",Lay's,157 g,78,8901491001830,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/40203553_10-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/40203553-2_9-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/40203553-3_9-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/40203553-4_9-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/40203553-5_9-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/40203553-6_9-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/40203553-7_8-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/40203553-8_3-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/40203553-9_1-lays-potato-chips-american-style-cream-onion-flavour.jpg"
Potato Chips - American Style Cream & Onion Flavour Lay's 2x167g,Lay's,2x167g,130,,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/1203941_4-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1203941-2_2-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1203941-3_2-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1203941-4_1-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1203941-5_1-lays-potato-chips-american-style-cream-onion-flavour.jpg"
"Potato Chips - American Style Cream & Onion Flavour, Party Pack Lay's 2x157 g",Lay's,2x157 g,156,1212775,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/1212775_6-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1212775-2_3-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1212775-3_3-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1212775-4_3-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1212775-5_3-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1212775-6_3-lays-potato-chips-american-style-cream-onion-flavour.jpg, https://www.bigbasket.com/media/uploads/p/l/1212775-7_2-lays-potato-chips-american-style-cream-onion-flavour.jpg"
Hommade Coconut Milk - Goodness Of 2 Creamy Coconuts Dabur 200 ml,Dabur,200 ml,75,890127014147,ml,"Foodgrains, Oil & Masala",Masalas & Spices,Cooking Pastes,"https://www.bigbasket.com/media/uploads/p/l/245509_5-dabur-hommade-coconut-milk-goodness-of-2-creamy-coconuts.jpg, https://www.bigbasket.com/media/uploads/p/l/245509-2_7-dabur-hommade-coconut-milk-goodness-of-2-creamy-coconuts.jpg, https://www.bigbasket.com/media/uploads/p/l/245509-3_7-dabur-hommade-coconut-milk-goodness-of-2-creamy-coconuts.jpg, https://www.bigbasket.com/media/uploads/p/l/245509-4_7-dabur-hommade-coconut-milk-goodness-of-2-creamy-coconuts.jpg, https://www.bigbasket.com/media/uploads/p/l/245509-5_7-dabur-hommade-coconut-milk-goodness-of-2-creamy-coconuts.jpg, https://www.bigbasket.com/media/uploads/p/l/245509-6_3-dabur-hommade-coconut-milk-goodness-of-2-creamy-coconuts.jpg, https://www.bigbasket.com/media/uploads/p/l/245509-7_3-dabur-hommade-coconut-milk-goodness-of-2-creamy-coconuts.jpg, https://www.bigbasket.com/media/uploads/p/l/245509-8_2-dabur-hommade-coconut-milk-goodness-of-2-creamy-coconuts.jpg"
Hommade - Coconut Milk Dabur 2x200 ml,Dabur,2x200 ml,150,,ml,Snacks & Branded Foods,Ready To Cook & Eat,Breakfast & Snack Mixes,"https://www.bigbasket.com/media/uploads/p/l/1208983_1-dabur-hommade-coconut-milk.jpg, https://www.bigbasket.com/media/uploads/p/l/1208983-2_1-dabur-hommade-coconut-milk.jpg, https://www.bigbasket.com/media/uploads/p/l/1208983-3_1-dabur-hommade-coconut-milk.jpg, https://www.bigbasket.com/media/uploads/p/l/1208983-4_1-dabur-hommade-coconut-milk.jpg, https://www.bigbasket.com/media/uploads/p/l/1208983-5_1-dabur-hommade-coconut-milk.jpg, https://www.bigbasket.com/media/uploads/p/l/1208983-6_1-dabur-hommade-coconut-milk.jpg, https://www.bigbasket.com/media/uploads/p/l/1208983-7_1-dabur-hommade-coconut-milk.jpg, https://www.bigbasket.com/media/uploads/p/l/1208983-8_1-dabur-hommade-coconut-milk.jpg"
Nutri-Licious Masala Veg Atta Instant Noodles MAGGI  72.5 g,MAGGI ,72.5 g,28,8901058011906,g,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Instant Noodles,"https://www.bigbasket.com/media/uploads/p/l/40113736_16-maggi-nutri-licious-masala-veg-atta-noodles.jpg, https://www.bigbasket.com/media/uploads/p/l/40113736-2_16-maggi-nutri-licious-masala-veg-atta-noodles.jpg, https://www.bigbasket.com/media/uploads/p/l/40113736-3_16-maggi-nutri-licious-masala-veg-atta-noodles.jpg, https://www.bigbasket.com/media/uploads/p/l/40113736-4_16-maggi-nutri-licious-masala-veg-atta-noodles.jpg, https://www.bigbasket.com/media/uploads/p/l/40113736-5_16-maggi-nutri-licious-masala-veg-atta-noodles.jpg, https://www.bigbasket.com/media/uploads/p/l/40113736-6_14-maggi-nutri-licious-masala-veg-atta-noodles.jpg, https://www.bigbasket.com/media/uploads/p/l/40113736-7_7-maggi-nutri-licious-masala-veg-atta-noodles.jpg, https://www.bigbasket.com/media/uploads/p/l/40113736-8_6-maggi-nutri-licious-masala-veg-atta-noodles.jpg, https://www.bigbasket.com/media/uploads/p/l/40113736-9_1-maggi-nutri-licious-masala-veg-atta-noodles.jpg"
Nutri-Licious Masala Veg Atta Noodles MAGGI  290 g,MAGGI ,290 g,112,8901058009705,g,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Instant Noodles,"https://www.bigbasket.com/media/uploads/p/l/266096_33-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg, https://www.bigbasket.com/media/uploads/p/l/266096-2_24-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg, https://www.bigbasket.com/media/uploads/p/l/266096-3_22-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg, https://www.bigbasket.com/media/uploads/p/l/266096-4_21-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg, https://www.bigbasket.com/media/uploads/p/l/266096-5_19-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg, https://www.bigbasket.com/media/uploads/p/l/266096-6_18-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg, https://www.bigbasket.com/media/uploads/p/l/266096-7_11-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg, https://www.bigbasket.com/media/uploads/p/l/266096-8_3-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg, https://www.bigbasket.com/media/uploads/p/l/266096-9_3-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg, https://www.bigbasket.com/media/uploads/p/l/266096-10_1-maggi-nutri-licious-masala-veg-atta-noodles-pouch.jpg"
"Nutri-licious Masala Veg Atta Noodles - Pouch, 290 g, Pack of 2 MAGGI  2x290 g",MAGGI ,2x290 g,224,1214677,g,Snacks & Branded Foods,"Noodle, Pasta, Vermicelli",Instant Noodles,"https://www.bigbasket.com/media/uploads/p/l/1214677_4-maggi-nutri-licious-masala-veg-atta-noodles-pouch-290-g-pack-of-2.jpg, https://www.bigbasket.com/media/uploads/p/l/1214677-2_3-maggi-nutri-licious-masala-veg-atta-noodles-pouch-290-g-pack-of-2.jpg, https://www.bigbasket.com/media/uploads/p/l/1214677-3_3-maggi-nutri-licious-masala-veg-atta-noodles-pouch-290-g-pack-of-2.jpg, https://www.bigbasket.com/media/uploads/p/l/1214677-4_3-maggi-nutri-licious-masala-veg-atta-noodles-pouch-290-g-pack-of-2.jpg, https://www.bigbasket.com/media/uploads/p/l/1214677-5_3-maggi-nutri-licious-masala-veg-atta-noodles-pouch-290-g-pack-of-2.jpg, https://www.bigbasket.com/media/uploads/p/l/1214677-6_3-maggi-nutri-licious-masala-veg-atta-noodles-pouch-290-g-pack-of-2.jpg, https://www.bigbasket.com/media/uploads/p/l/1214677-7_3-maggi-nutri-licious-masala-veg-atta-noodles-pouch-290-g-pack-of-2.jpg, https://www.bigbasket.com/media/uploads/p/l/1214677-8_3-maggi-nutri-licious-masala-veg-atta-noodles-pouch-290-g-pack-of-2.jpg, https://www.bigbasket.com/media/uploads/p/l/1214677-9_3-maggi-nutri-licious-masala-veg-atta-noodles-pouch-290-g-pack-of-2.jpg, https://www.bigbasket.com/media/uploads/p/l/1214677-10_2-maggi-nutri-licious-masala-veg-atta-noodles-pouch-290-g-pack-of-2.jpg"
Potato Chips - Indian Magic Masala Lay's 12 g,Lay's,12 g,5,8901491502023,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/412717_2-lays-potato-chips-indian-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/412717-2_2-lays-potato-chips-indian-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/412717-3_3-lays-potato-chips-indian-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/412717-4_2-lays-potato-chips-indian-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/412717-5_2-lays-potato-chips-indian-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/412717-6_2-lays-potato-chips-indian-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/412717-7_2-lays-potato-chips-indian-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/412717-8_2-lays-potato-chips-indian-magic-masala.jpg"
Potato Chips - Indias Magic Masala Lay's 24 g,Lay's,24 g,10,294281,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/294281_13-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/294281-2_8-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/294281-3_9-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/294281-4_8-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/294281-5_8-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/294281-6_3-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/294281-7_3-lays-potato-chips-indias-magic-masala.jpg"
Potato Chips - India's Magic Masala Lay's 23 g,Lay's,23 g,10,,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/100022654_7-lays-potato-chips-joyful-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/100022654-2_9-lays-potato-chips-joyful-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/100022654-3_8-lays-potato-chips-joyful-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/100022654-4_8-lays-potato-chips-joyful-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/100022654-5_8-lays-potato-chips-joyful-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/100022654-6_3-lays-potato-chips-joyful-magic-masala.jpg"
Potato Chips - Indian Magic Masala Lay's 3X12 g,Lay's,3X12 g,15,1227440,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,https://www.bigbasket.com/media/uploads/p/l/1227440_1-lays-potato-chips-indian-magic-masala.jpg
Potato Chips - India's Masala Magic Lay's 50 g,Lay's,50 g,20,102750,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/102750_16-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/102750-2_13-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/102750-3_16-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/102750-4_16-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/102750-5_16-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/102750-6_8-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/102750-7_7-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/102750-8_7-lays-potato-chips-indias-magic-masala.jpg, https://www.bigbasket.com/media/uploads/p/l/102750-9_6-lays-potato-chips-indias-magic-masala.jpg"
Potato Chips - India's Masala Magic Lay's 73 g,Lay's,73 g,30,8901491001069,g,Snacks & Branded Foods,Snacks & Namkeen,Chips & Corn Snacks,"https://www.bigbasket.com/media/uploads/p/l/40202278_7-lays-potato-chips-indian-magic-masala-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202278-2_7-lays-potato-chips-indian-magic-masala-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202278-3_7-lays-potato-chips-indian-magic-masala-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202278-4_7-lays-potato-chips-indian-magic-masala-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202278-5_7-lays-potato-chips-indian-magic-masala-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202278-6_7-lays-potato-chips-indian-magic-masala-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202278-7_6-lays-potato-chips-indian-magic-masala-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202278-8_5-lays-potato-chips-indian-magic-masala-best-quality-crunchy.jpg, https://www.bigbasket.com/media/uploads/p/l/40202278-9_5-lays-potato-chips-indian-magic-masala-best-quality-crunchy.jpg"
